City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
464,necochea,-38.5473,-58.7368,56.41,89,0,"{'speed': 8.61, 'deg': 78, 'gust': 12.75}",AR,200
465,pecos,31.4229,-103.4932,55.24,54,100,"{'speed': 6.91, 'deg': 50}",US,200
466,ruwi,23.5996,58.5507,85.69,58,86,"{'speed': 4.45, 'deg': 249, 'gust': 6.38}",OM,200
467,alekseyevka,50.6309,38.6903,47.55,84,13,"{'speed': 2.44, 'deg': 63, 'gust': 2.55}",RU,200
468,kiunga,-6.1219,141.2906,71.49,99,100,"{'speed': 3.53, 'deg': 2, 'gust': 12.68}",PG,200
469,paoua,7.2427,16.4406,73.04,75,100,"{'speed': 4.16, 'deg': 210, 'gust': 11.97}",CF,200
470,krasnoselkup,65.7,82.4667,31.82,99,100,"{'speed': 9.91, 'deg': 138, 'gust': 16.46}",RU,200
471,kysyl-syr,63.8986,122.7617,18.5,93,40,"{'speed': 6.67, 'deg': 302, 'gust': 22.03}",RU,200
472,poum,-20.2333,164.0167,79.14,77,64,"{'speed': 16.64, 'deg': 164, 'gust': 17.11}",NC,200
473,aransas pass,27.9095,-97.15,73.4,90,40,"{'speed': 19.57, 'deg': 60, 'gust': 24.16}",US,200
474,shamary,57.3434,58.2199,39.31,94,28,"{'speed': 2.95, 'deg': 294, 'gust': 2.98}",RU,200
475,baripada,21.935,86.7214,77.38,43,1,"{'speed': 4.76, 'deg': 183, 'gust': 5.77}",IN,200
476,vostok,46.4856,135.8833,30.9,75,100,"{'speed': 9.01, 'deg': 270, 'gust': 21.97}",RU,200
477,alamosa,37.4695,-105.87,60.78,18,75,"{'speed': 16.11, 'deg': 220, 'gust': 26.46}",US,200
478,bo phloi,14.3236,99.5161,77.94,79,62,"{'speed': 2.42, 'deg': 259, 'gust': 2.42}",TH,200
479,beloha,-25.1667,45.05,68.56,89,100,"{'speed': 5.79, 'deg': 312, 'gust': 12.77}",MG,200
480,san vicente,-26.6167,-54.1333,65.7,67,36,"{'speed': 2.21, 'deg': 80, 'gust': 3.11}",AR,200
481,kimbe,-5.5502,150.1429,79.03,84,89,"{'speed': 1.59, 'deg': 200, 'gust': 1.86}",PG,200
482,sakakah,29.9697,40.2064,77.09,34,100,"{'speed': 8.25, 'deg': 51, 'gust': 10.49}",SA,200
483,pingyin,36.2831,116.4453,45.43,92,100,"{'speed': 4.34, 'deg': 43, 'gust': 9.71}",CN,200
484,casma,-41.0082,-73.1244,51.4,86,87,"{'speed': 2.98, 'deg': 161, 'gust': 3.76}",CL,200
485,turukhansk,65.8167,87.9833,32.22,98,100,"{'speed': 10.51, 'deg': 160, 'gust': 19.93}",RU,200
486,pacifica,37.6138,-122.4869,73.15,83,75,"{'speed': 27.63, 'deg': 280, 'gust': 37.98}",US,200
487,auki,-8.7676,160.7034,82.53,77,46,"{'speed': 3.06, 'deg': 99, 'gust': 5.1}",SB,200
488,nikolayevsk-na-amure,53.1406,140.73,32.83,70,22,"{'speed': 12.84, 'deg': 278, 'gust': 27.13}",RU,200
489,smirnykh,49.75,142.8333,36.54,58,34,"{'speed': 9.71, 'deg': 292, 'gust': 18.72}",RU,200
490,humberto de campos,-2.5983,-43.4611,78.15,84,100,"{'speed': 5.57, 'deg': 59, 'gust': 13.67}",BR,200
491,puerto madryn,-42.7692,-65.0385,67.96,46,6,"{'speed': 7.4, 'deg': 128, 'gust': 7.67}",AR,200
492,mwene-ditu,-7.0,23.45,65.93,98,100,"{'speed': 3.04, 'deg': 2, 'gust': 5.93}",CD,200
493,velikiy ustyug,60.7644,46.3106,37.04,90,100,"{'speed': 3.96, 'deg': 93, 'gust': 6.31}",RU,200
494,miyako,39.6367,141.9525,44.96,50,100,"{'speed': 7.58, 'deg': 259, 'gust': 17.31}",JP,200
495,karasjok,69.4719,25.5112,19.71,81,69,"{'speed': 10.92, 'deg': 267, 'gust': 18.72}",NO,200
496,jalu,29.0331,21.5482,77.99,23,0,"{'speed': 10.09, 'deg': 93, 'gust': 13.27}",LY,200
497,ornskoldsvik,63.2909,18.7153,29.35,100,100,"{'speed': 10.36, 'deg': 20}",SE,200
498,stromness,58.965,-3.296,40.96,64,100,"{'speed': 31.23, 'deg': 15, 'gust': 32.55}",GB,200
499,srivardhan,18.0333,73.0167,78.13,74,91,"{'speed': 6.42, 'deg': 354, 'gust': 9.22}",IN,200
500,carman,49.4992,-98.0016,39.88,56,100,"{'speed': 10.49, 'deg': 7, 'gust': 11.88}",CA,200
501,aleksandrovka,46.8383,32.7612,50.47,77,100,"{'speed': 3.27, 'deg': 327, 'gust': 3.65}",UA,200
502,okhotsk,59.3833,143.3,32.27,68,100,"{'speed': 15.19, 'deg': 339, 'gust': 22.68}",RU,200
503,tongchuan,35.0806,109.0897,35.38,99,100,"{'speed': 3.04, 'deg': 100, 'gust': 5.12}",CN,200
504,atar,20.5169,-13.0499,82.17,19,0,"{'speed': 7.58, 'deg': 48, 'gust': 9.51}",MR,200
505,shaunavon,49.6501,-108.4181,42.98,55,100,"{'speed': 15.35, 'deg': 154, 'gust': 16.96}",CA,200
506,lokosovo,61.1333,74.8167,38.89,97,100,"{'speed': 9.55, 'deg': 205, 'gust': 23.2}",RU,200
507,havoysund,70.9963,24.6622,32.23,59,100,"{'speed': 15.03, 'deg': 323, 'gust': 17.81}",NO,200
508,te anau,-45.4167,167.7167,43.18,82,91,"{'speed': 0.87, 'deg': 55, 'gust': 2.68}",NZ,200
509,itarema,-2.9248,-39.9167,77.65,85,99,"{'speed': 10.22, 'deg': 107, 'gust': 20.31}",BR,200
510,collie,-33.3667,116.15,51.75,94,72,"{'speed': 9.06, 'deg': 242, 'gust': 23.47}",AU,200
511,willowmore,-33.2926,23.4895,64.29,75,100,"{'speed': 2.82, 'deg': 253, 'gust': 4.45}",ZA,200
512,bandarbeyla,9.4942,50.8122,81.43,70,27,"{'speed': 4.81, 'deg': 87, 'gust': 5.61}",SO,200
513,nuuk,64.1835,-51.7216,38.01,81,100,"{'speed': 4.61, 'deg': 350}",GL,200
514,kingman,35.1894,-114.053,84.18,14,40,"{'speed': 11.5, 'deg': 220, 'gust': 19.57}",US,200
515,whitehorse,60.7161,-135.0538,41.02,92,100,"{'speed': 3.49, 'deg': 99, 'gust': 6.13}",CA,200
516,arlit,18.7369,7.3853,87.28,8,92,"{'speed': 6.49, 'deg': 317, 'gust': 7.87}",NE,200
517,nishihara,26.1842,127.7558,71.65,83,40,"{'speed': 8.05, 'deg': 80}",JP,200
518,batangafo,7.3008,18.2833,74.07,77,34,"{'speed': 4.23, 'deg': 179, 'gust': 7.74}",CF,200
519,turayf,31.6725,38.6637,72.3,26,100,"{'speed': 11.7, 'deg': 303, 'gust': 18.68}",SA,200
520,taunsa,30.7048,70.6505,77.52,19,0,"{'speed': 2.46, 'deg': 163, 'gust': 3.24}",PK,200
521,chokwe,-24.5333,32.9833,67.53,93,0,"{'speed': 5.46, 'deg': 148, 'gust': 13.44}",MZ,200
522,oxford,51.7522,-1.256,46.49,92,0,"{'speed': 5.75, 'deg': 310}",GB,200
523,jatiroto,-7.8833,111.1167,73.74,92,100,"{'speed': 0.67, 'deg': 119, 'gust': 1.3}",ID,200
524,touros,-5.1989,-35.4608,79.39,79,79,"{'speed': 11.79, 'deg': 138, 'gust': 19.82}",BR,200
525,kyzyl-suu,42.3414,78.0056,46.98,40,100,"{'speed': 6.98, 'deg': 167, 'gust': 6.11}",KG,200
526,berlevag,70.8578,29.0864,30.2,86,99,"{'speed': 13.8, 'deg': 340}",NO,200
527,shedok,44.2179,40.8487,45.27,92,81,"{'speed': 3.56, 'deg': 179, 'gust': 3.49}",RU,200
528,zhadovka,53.5746,46.9498,48.51,56,21,"{'speed': 3.49, 'deg': 231, 'gust': 3.51}",RU,200
529,svetlogorsk,52.6333,29.7333,49.96,68,55,"{'speed': 6.33, 'deg': 163, 'gust': 10.76}",BY,200
530,salisbury,51.0693,-1.7957,47.44,87,40,"{'speed': 6.91, 'deg': 280}",GB,200
531,oktyabrskoye,43.0645,44.7417,50.14,87,100,"{'speed': 4.47, 'deg': 80}",RU,200
532,ust-maya,60.4167,134.5333,26.64,90,99,"{'speed': 10.54, 'deg': 315, 'gust': 23.94}",RU,200
533,bereda,43.2686,-7.5406,56.14,100,98,"{'speed': 3.36, 'deg': 216, 'gust': 14.45}",ES,200
534,teberda,43.4456,41.7448,40.24,87,64,"{'speed': 4.81, 'deg': 174, 'gust': 6.6}",RU,200
535,mporokoso,-9.3727,30.125,61.65,96,100,"{'speed': 4.41, 'deg': 135, 'gust': 16.35}",ZM,200
536,hamilton,39.1834,-84.5333,48.09,52,100,"{'speed': 13.8, 'deg': 280, 'gust': 19.57}",US,200
537,bud,39.447,-86.1758,46.89,54,100,"{'speed': 10.13, 'deg': 283, 'gust': 14.63}",US,200
538,saint-ambroise,48.5501,-71.3324,54.57,60,100,"{'speed': 10.13, 'deg': 115, 'gust': 22.93}",CA,200
539,marsa matruh,31.3525,27.2453,63.82,76,0,"{'speed': 9.22, 'deg': 68, 'gust': 13.89}",EG,200
540,mount isa,-20.7333,139.5,71.37,46,75,"{'speed': 5.75, 'deg': 100}",AU,200
541,jidong,45.2167,131.0833,38.8,26,0,"{'speed': 10.94, 'deg': 282, 'gust': 26.4}",CN,200
542,kununurra,-15.7667,128.7333,62.58,82,6,"{'speed': 3.44, 'deg': 150}",AU,200
543,angoche,-16.2325,39.9086,75.72,78,4,"{'speed': 6.62, 'deg': 188, 'gust': 8.43}",MZ,200
544,galesong,-5.3166,119.3661,76.62,82,19,"{'speed': 6.4, 'deg': 90, 'gust': 6.87}",ID,200
545,el alto,-4.2714,-81.2147,80.26,81,100,"{'speed': 11.77, 'deg': 8, 'gust': 13.91}",PE,200
546,boa vista,2.8197,-60.6733,78.78,78,20,"{'speed': 4.61, 'deg': 50}",BR,200
547,nongstoin,25.5167,91.2667,54.16,88,38,"{'speed': 4.05, 'deg': 74, 'gust': 3.65}",IN,200
548,buala,-8.145,159.5921,84.16,75,65,"{'speed': 5.91, 'deg': 88, 'gust': 7.4}",SB,200
549,floro,61.5996,5.0328,41.23,70,75,"{'speed': 13.8, 'deg': 30}",NO,200
550,kotelnikovo,47.6317,43.1461,48.52,82,35,"{'speed': 5.91, 'deg': 145, 'gust': 5.86}",RU,200
551,marawi,7.9986,124.2928,68.68,94,54,"{'speed': 1.45, 'deg': 111, 'gust': 1.68}",PH,200
552,nizwa,22.9333,57.5333,76.77,58,78,"{'speed': 4.7, 'deg': 100, 'gust': 6.22}",OM,200
553,pahrump,36.2083,-115.9839,84.25,18,52,"{'speed': 7, 'deg': 203, 'gust': 15.99}",US,200
554,borovoy,55.4333,86.0833,38.48,56,0,"{'speed': 4.47, 'deg': 140}",RU,200
555,fare,-16.7,-151.0167,81.81,79,100,"{'speed': 13.76, 'deg': 274, 'gust': 15.55}",PF,200
556,gogrial,8.5332,28.1004,81.82,58,98,"{'speed': 9.84, 'deg': 189, 'gust': 22.01}",SS,200
557,port-cartier,50.0334,-66.8654,40.75,89,100,"{'speed': 11.41, 'deg': 56, 'gust': 24.72}",CA,200
558,egvekinot,66.3167,-179.1667,14.99,67,0,"{'speed': 6.24, 'deg': 39, 'gust': 6.78}",RU,200
559,shihezi,44.3,86.0333,49.86,37,8,"{'speed': 4.9, 'deg': 109, 'gust': 6.42}",CN,200
560,santiago,-33.4569,-70.6483,73.54,56,0,"{'speed': 10.36, 'deg': 150}",CL,200
561,port-gentil,-0.7193,8.7815,82.36,83,40,"{'speed': 8.05, 'deg': 200}",GA,200
562,vanavara,60.34,102.2797,17.89,91,99,"{'speed': 3.62, 'deg': 157, 'gust': 8.99}",RU,200
563,bac lieu,9.285,105.7244,81.88,76,91,"{'speed': 6.31, 'deg': 89, 'gust': 8.79}",VN,200
564,kungurtug,50.5994,97.5228,17.89,91,16,"{'speed': 1.5, 'deg': 154, 'gust': 2.82}",RU,200
565,honiara,-9.4333,159.95,83.57,75,35,"{'speed': 5.5, 'deg': 100, 'gust': 8.88}",SB,200
566,koslan,63.4564,48.8989,20.32,96,66,"{'speed': 3.2, 'deg': 258, 'gust': 7.38}",RU,200
567,providencia,28.7167,-111.5833,94.21,18,1,"{'speed': 17.43, 'deg': 197, 'gust': 19.95}",MX,200
568,rebrikha,53.0733,82.3408,41.68,66,100,"{'speed': 10.31, 'deg': 175, 'gust': 28.7}",RU,200
569,xiuyan,40.2928,123.2744,45.0,22,100,"{'speed': 4.23, 'deg': 358, 'gust': 4.03}",CN,200
570,nieuw nickerie,5.95,-56.9833,75.52,90,100,"{'speed': 3.87, 'deg': 259, 'gust': 4.54}",SR,200
571,chunskiy,56.0815,99.6342,24.03,90,14,"{'speed': 3.02, 'deg': 98, 'gust': 2.71}",RU,200
572,lata,40.1629,-8.3327,53.76,98,82,"{'speed': 1.77, 'deg': 5, 'gust': 2.77}",PT,200
